ppt_69,ppt_85,ppt_101,ppt_117,ppt_133,ppt_149,ppt_165,ppt_181,ppt_197,ppt_213,ppt_229,ppt_245,ppt_261,ppt_277,tmax_69,tmax_85,tmax_101,tmax_117,tmax_133,tmax_149,tmax_165,tmax_181,tmax_197,tmax_213,tmax_229,tmax_245,tmax_261,tmax_277,EVI_69,EVI_85,EVI_101,EVI_117,EVI_133,EVI_149,EVI_165,EVI_181,EVI_197,EVI_213,EVI_229,EVI_245,EVI_261,EVI_277,yield
1.959831723,1.219933385,28.53984414,14.30992268,32.76767928,1.062689305,44.19395811,18.28838287,18.87146447,31.36583999,70.82755835,2.078410726,48.54502174,40.31454412,17.83196482,16.31026843,22.48066221,23.38237719,26.56290603,27.80807588,29.65367691,29.65817929,32.25647552,28.07510844,25.14359169,29.5520858,31.40343413,20.89937703,0.114341014,0.125450974,0.148053428,0.180995539,0.221379068,0.266372085,0.352511778,0.498949569,0.59834842,0.640519954,0.626472237,0.55995286,0.422757588,0.258037871,186.5
4.221422924,4.766516428,5.505168535,7.370221095,12.64463758,16.54450717,18.32300664,26.85707626,10.69440742,16.73470272,7.017673918,2.346672936,68.75984177,6.892867144,11.3238821,14.41050834,19.71216568,20.28281926,20.96309774,27.73881318,26.84482457,27.97791955,29.81186601,29.25953103,26.60362526,31.74832915,27.1980217,21.3089994,0.095788207,0.106684824,0.130715969,0.153660397,0.197317921,0.299516995,0.446686884,0.518406978,0.574626678,0.519796075,0.454175956,0.339789539,0.234607661,0.181451195,139.9
6.48658135,2.353216275,33.55992201,26.21817791,48.61832275,3.148265341,25.96530397,17.38589911,28.34813214,19.60111028,88.00428754,2.602941536,26.3589188,63.95263207,19.9578036,17.03354958,23.83175658,24.40565918,29.18489324,28.83943446,30.83489259,31.08743609,33.53650412,28.54848314,25.92441998,29.38336655,32.50613674,21.88877177,0.079974586,0.111030552,0.127474772,0.148590835,0.166807621,0.194843319,0.302756271,0.48679723,0.637373482,0.70882283,0.703894769,0.624639737,0.41398195,0.199623266,200.9
5.083652198,2.725942179,35.28978125,27.15117014,40.30051399,3.595731779,27.50191874,19.66145537,23.15898423,25.83687167,109.4180771,2.461482279,26.78596755,63.21584913,19.00374195,17.14344782,23.34036829,24.27784115,28.73940548,28.57095934,30.04620533,30.30084572,32.9016037,28.25431102,25.7525119,28.85038895,32.00902856,21.19170797,0.086920974,0.103033601,0.119281405,0.141063053,0.16097812,0.188747995,0.290722453,0.484536309,0.634251223,0.706688607,0.694072769,0.61529237,0.434106949,0.226779076,207.1
8.756155165,10.05156034,33.03814768,25.33215105,64.28528333,1.039569354,42.47422475,23.13332818,49.73388205,24.62252462,43.58304698,2.05423218,29.328137,44.427177,15.56122578,16.76357934,22.33675319,22.9784634,29.00400295,29.14897763,31.07879718,30.69840981,31.39113841,27.91435191,27.05872716,28.2656008,32.27697892,22.6312304,0.091554025,0.135227722,0.171284084,0.216518634,0.257721621,0.294149816,0.371684302,0.50070967,0.624629752,0.684406799,0.681319754,0.6121731,0.461989656,0.269111757,209.2
7.19644933,6.118851551,15.466876,26.9926879,34.58733801,1.03686421,32.29976052,14.90418334,12.41752739,17.98505263,84.21911303,3.843318677,23.37570117,63.39842994,20.6774254,15.5513993,22.46272742,24.44520405,27.95752137,27.75335913,30.76119474,30.54090048,33.68315908,27.99215887,26.6631331,28.48494877,31.17077309,20.80020387,0.110560975,0.136945962,0.163963255,0.187885665,0.204087179,0.221249042,0.329622019,0.512786079,0.657240274,0.713242424,0.704582431,0.624575023,0.441842633,0.244321423,206.1
4.273107238,0.83461467,3.214385792,11.76131605,9.422353294,9.997517531,42.92081723,25.41962176,12.72508042,6.522112289,9.18956867,4.906476023,75.01133495,10.34730399,7.713382366,12.93302486,18.98221318,19.02410534,20.80755114,27.39258947,24.83742775,27.64797792,27.98561717,28.94701404,26.72563893,31.37781829,26.00824534,20.58566152,0.064470046,0.108279383,0.129268697,0.152132918,0.196662803,0.296597675,0.430453732,0.495799884,0.566963973,0.537872363,0.459480921,0.344760064,0.25150984,0.194363693,117.8
5.190622975,4.409390588,36.60644134,25.34447267,58.31548215,0.445676735,38.08607623,31.02074044,33.88826189,16.99639089,60.22155139,1.82822749,16.40418314,51.16289999,15.8835382,17.27675715,22.40262115,23.11196843,28.65680948,28.74498139,30.90999769,30.51850852,31.71777316,28.46663162,27.01711296,28.27582633,32.04422736,20.85102037,0.108363299,0.141219101,0.182491481,0.233677332,0.287390796,0.316396754,0.385473349,0.509037533,0.618789876,0.672221858,0.664792379,0.602119336,0.477338201,0.285211046,200.1
9.658891793,3.20719706,32.78856224,26.76451017,44.82813333,4.650010257,25.87950712,18.56897827,24.57846296,26.05510579,39.28875214,2.655986529,31.35588916,66.30033994,15.16546194,17.04508116,20.50362865,23.34885612,27.37296579,28.24647132,30.27523228,28.9804404,31.8023971,29.0870623,26.41552064,28.97475581,31.51409436,19.98883064,0.144372148,0.159672949,0.18584243,0.215237604,0.263379097,0.314419184,0.406008113,0.523796659,0.577606632,0.584157,0.542530758,0.463489502,0.358151872,0.249316711,150.4
4.903052521,4.705753628,41.24119168,26.74365694,55.60515774,2.211240124,30.93278515,24.29676069,19.01424641,24.66668038,82.48613332,1.508034706,28.97251174,60.18438397,17.6908862,17.10285743,22.64206784,23.72879782,29.00051884,28.84722726,30.38091471,30.88289592,31.96185837,28.41055952,26.55250118,28.41724933,31.74201842,19.7812336,0.084761254,0.106745565,0.127668051,0.153504537,0.181211834,0.210994737,0.299862181,0.472518602,0.620648693,0.685378482,0.691155927,0.622238689,0.455804262,0.229288177,206.2
4.196581377,2.480506789,33.34542784,20.81196739,42.38414793,2.515280328,28.98928839,24.10677356,19.14815514,27.31740738,66.46595023,2.070121645,46.25800691,46.67038992,16.29204044,16.28717287,21.47075682,23.01995119,26.87575915,27.34976857,29.28255221,28.13686433,31.51422411,28.26116797,25.05659906,28.89036309,31.15091187,20.16945525,0.122049485,0.138525442,0.173430755,0.22602912,0.287146839,0.315078672,0.403772242,0.517368161,0.598041242,0.6279654,0.621607775,0.565444715,0.471162824,0.316032253,177.7
10.79377764,18.65569445,25.01366171,21.49828299,54.90922569,7.644840779,40.41900674,27.72574735,46.26434312,15.81198188,38.99220674,2.432269971,29.19808756,46.08888507,15.97223214,15.79957644,22.26370432,22.71836874,29.33799837,29.10759151,30.44754023,30.33648064,30.54676634,27.46718396,27.00975942,28.19075944,32.13705905,23.58387346,0.088793464,0.123981722,0.150576176,0.181584921,0.209968994,0.247368151,0.342858299,0.51076261,0.662743939,0.716928374,0.706419809,0.620425939,0.443259721,0.23769042,214.8
1.879818187,0.776746113,26.02047023,13.78134614,35.10900354,1.75181649,46.68081568,4.866433767,12.32287773,32.34520051,72.75358553,2.102126024,51.39715847,33.88728347,18.28913262,16.2580112,23.31336349,23.75093288,26.14228812,28.72098078,30.94515132,30.52955705,32.76871164,27.97282244,25.14569668,29.8064318,31.36761326,21.30736099,0.09496754,0.105164604,0.119293395,0.14631467,0.171991349,0.205456191,0.286651383,0.444747313,0.580724088,0.654609487,0.650585801,0.58520908,0.42613517,0.23848429,190.6
3.464024152,2.230916651,25.50441228,14.75735084,38.77675832,3.946858656,40.09781719,13.82641107,15.10473646,29.63467186,77.41428802,1.843391427,48.48081818,36.79256371,19.15458289,17.06985242,23.77456872,24.66507299,28.01540116,28.99657165,31.13588149,31.07710312,33.26903551,28.75624534,25.71780254,30.05950535,31.97211755,21.81414094,0.090949989,0.110476864,0.129652284,0.156026537,0.179891054,0.215875271,0.310430353,0.487694511,0.621995238,0.67942677,0.66338039,0.591754141,0.416512552,0.231475307,190.3
1.821653112,1.167984841,30.46298697,15.95864931,28.73313071,2.808445569,37.88444327,21.03288393,53.64002271,34.81167943,73.383862,4.57989456,53.23593073,40.39293995,15.61431842,15.87316563,20.7376846,22.43394416,24.39416019,26.6376193,28.01265406,27.36938151,30.86773382,27.07519881,24.2884022,28.53829241,29.82324182,19.50138964,0.144560761,0.155257596,0.184361745,0.232276204,0.311356794,0.386386185,0.462196472,0.528760436,0.590489114,0.623838983,0.588466013,0.527154597,0.450964508,0.307471844,154.7
1.748364424,1.809988902,25.32171766,11.24320636,25.79285042,2.289785963,44.68780402,6.379558526,13.70156976,32.42664087,44.64836656,3.596471704,49.58605095,24.78582983,17.94020322,15.87946298,23.62726857,24.17246054,25.44908186,29.40615513,31.80002055,30.64024861,33.18005989,28.37161308,25.55905563,30.52550539,31.70290319,21.47714235,0.090623295,0.104309728,0.115922208,0.134474324,0.155381264,0.194557223,0.284181941,0.45842828,0.599533993,0.668717098,0.663087652,0.586030705,0.40573864,0.217226196,185.2
14.03539058,22.9279369,41.35739228,19.42774438,70.15840598,10.01004301,55.8821033,17.9760414,58.64463487,16.13739678,44.54559178,1.754903652,19.67330017,39.55483359,14.75848001,16.42073921,21.42635127,22.32961376,28.54724233,28.60498136,30.79297613,29.65502917,31.1220515,27.86680088,27.73269175,28.35650081,32.09521205,24.48243563,0.120535503,0.16252144,0.214464616,0.26454289,0.307561615,0.317515591,0.40890798,0.549948944,0.664366146,0.686879849,0.662474656,0.610274184,0.490465953,0.324212693,210
1.337157379,0.552900855,28.06089157,15.00765557,20.39650893,5.080352482,29.78190657,14.49642382,31.4040328,24.25934349,45.93941734,5.149629334,53.55992512,28.79498296,14.28539706,15.50589434,20.28903358,22.05394612,22.2458361,26.77054858,27.39483877,27.33283538,30.95148206,27.26462142,24.56466519,28.53684808,28.40551308,19.38630157,0.150576831,0.160368789,0.187799018,0.224596189,0.287179869,0.362258921,0.447498014,0.536686868,0.579213136,0.594003766,0.551609401,0.481259381,0.40457231,0.29157375,164.1
9.09033677,17.01079079,23.35049244,22.67301181,49.20642022,5.264923702,44.94074381,39.4637781,40.27047876,12.93106197,43.16485817,3.007339476,25.98286891,46.10840478,16.72566098,16.01584502,23.13668901,23.30288867,29.56677268,29.52795716,30.4650779,30.53046736,30.58768211,27.95314496,26.82607424,28.13316396,32.07091404,22.73777928,0.089122512,0.115601661,0.139430279,0.16296284,0.18828754,0.229458563,0.338848275,0.52120046,0.675248095,0.727636207,0.713677476,0.619477672,0.417339199,0.213505143,215
5.505696008,4.507266406,35.38024899,27.37162573,71.64489195,3.370872323,31.48209938,20.98444329,35.89054323,19.92258661,49.33911654,2.789417769,18.30558909,46.63217167,14.29422966,17.61198078,21.55160338,22.88151647,27.39717102,28.31551396,30.99444167,29.47071687,32.01837501,29.01829123,27.5475849,28.61791016,32.23960086,22.15463832,0.151242894,0.165670025,0.201513781,0.248381907,0.310090531,0.352270754,0.406900785,0.500832818,0.561848178,0.599022765,0.597647768,0.546769776,0.441688616,0.301445777,176.5
8.618547685,12.15369792,23.17988533,25.95903415,51.29783101,1.973654013,36.06990757,14.63291812,39.03177899,8.493601865,45.72572008,0.502913674,34.08736373,59.40767009,19.5055596,16.08879918,23.27313703,23.76880043,29.65864,29.14038222,29.82448016,30.91587449,32.38848491,28.48818953,26.77062078,28.59795928,32.49424263,21.0100135,0.099463689,0.111061331,0.130686255,0.150830576,0.17147654,0.207329675,0.336843627,0.530772452,0.676458097,0.728944951,0.71309162,0.609823836,0.378882506,0.188879675,218.9
1.431589713,2.151557797,30.00559554,7.21783392,18.0030447,3.420105532,42.91014444,11.83789355,24.03327625,32.34460957,32.13347827,5.661352879,47.07277502,22.85826033,16.17858838,15.20114764,22.13092308,23.46132378,24.47327638,29.23437516,30.94256583,28.91629266,32.23387701,28.38411222,25.44641367,30.8795144,30.18189651,20.94638964,0.090613434,0.097261561,0.110580151,0.131517374,0.165173234,0.243369763,0.355902598,0.491893267,0.574585693,0.60153084,0.581626493,0.506688442,0.353438615,0.21028061,182.3
11.2877565,31.0084304,48.79266765,19.25206272,79.22668218,3.51269675,72.1505774,37.96106581,50.68522218,15.08269279,22.72062972,4.553412205,13.71415978,53.0217958,15.52633447,15.54677365,21.13488045,21.49218598,27.76984591,27.59301719,29.59215128,28.92034208,30.22206007,27.14907276,27.36259145,27.25171323,31.50084809,24.47055515,0.128497635,0.172610442,0.236056302,0.285499316,0.329354726,0.339941543,0.424986323,0.553206281,0.649374691,0.675305331,0.65989285,0.605487172,0.48859303,0.339311965,195.5
8.983913002,3.546590793,34.0239248,25.68595423,50.54629507,3.582907583,25.66587664,15.46049607,13.87226869,30.19021442,48.29648745,2.629132928,24.24754324,75.2171598,15.86398072,17.10458983,21.54671041,23.21586368,28.20412066,28.47006807,30.22177287,29.03167681,31.87636349,29.1334013,26.72535062,28.73688471,31.53225291,20.10073632,0.112134992,0.138711662,0.172232815,0.220769812,0.282221063,0.322696323,0.388399223,0.48580788,0.557686791,0.607331423,0.619491033,0.572662554,0.466583108,0.290605911,182.6
5.110642188,1.014831687,19.49205721,18.35440894,48.31153022,0.564932464,30.27658093,8.686207733,21.40705519,30.66290587,105.6868227,2.046939857,40.7391517,37.61841207,19.83547851,17.40647153,24.42970141,25.15889488,28.6175163,29.3441218,31.64385182,31.67846436,34.21688219,28.88641178,26.15303552,30.07923899,32.45978829,22.30603479,0.091881974,0.115502728,0.135212418,0.161097302,0.184119534,0.214359743,0.304666745,0.472204396,0.606766585,0.680996594,0.689422916,0.630005477,0.449998488,0.242508643,192
1.162910114,70.25173276,13.35295119,27.60774249,38.31585264,6.849390786,19.92622142,37.00536593,40.99987864,5.314555885,35.22405156,0,17.40115389,51.23355603,26.22553481,19.86898784,26.35523142,25.16375956,31.40821942,31.1622905,33.81703584,32.93178867,34.73381682,30.50126607,30.67462817,30.28534166,32.33531244,28.49828539,0.188191786,0.221416582,0.278616765,0.300414422,0.297663816,0.325184437,0.415190554,0.564214189,0.656761931,0.660308254,0.631432106,0.531982463,0.345252278,0.229278422,161.2
2.828962144,54.23858939,18.27108121,30.14106899,33.13175938,8.76718388,27.63439174,34.0035203,36.32877707,6.336888645,36.68960885,0.054185738,24.18312244,70.72754211,27.04099833,19.7376951,26.4524021,25.85908063,32.28915837,30.79067351,34.40712092,32.53106487,35.18597521,29.47269469,30.1694608,30.7384531,33.82433776,28.90399958,0.15265948,0.165664622,0.194820017,0.210414491,0.217533501,0.275602895,0.442185774,0.628624097,0.711821567,0.727501094,0.688461798,0.562399281,0.348819531,0.190355141,184.1
6.915146729,61.27269304,4.55490159,95.95431911,51.2988903,5.186974812,37.51746064,40.79620084,29.11580438,10.56207979,29.73353525,0.463783193,7.29954917,34.05748261,23.8782925,20.51978044,28.33111801,25.98958226,29.60027418,29.81096406,33.06921054,31.43483643,35.51973689,30.02684439,31.13482372,30.33802521,33.52162553,30.2567246,0.237113047,0.280738838,0.303044543,0.292730197,0.302797996,0.319617407,0.402286049,0.550858248,0.655960687,0.708824458,0.686922867,0.57498211,0.359901429,0.229810147,178.9
20.03385075,59.08306127,74.71422605,103.6415096,72.32843393,38.79068837,29.33104736,33.39000342,6.472304006,47.07220448,42.03905377,0,18.41009912,24.41052083,27.3500549,23.54131256,26.49466262,26.86514198,28.53975255,29.09774921,31.28426811,31.70597983,34.32659365,30.85062217,33.23704106,30.1084819,32.05722471,29.71010446,0.393996746,0.466642098,0.511768762,0.52301168,0.530434985,0.533589632,0.530634868,0.568426414,0.561965904,0.565480446,0.600957098,0.552017076,0.469848966,0.410153988,146.6
10.03207746,35.17365858,65.4827937,103.5998196,55.28666551,31.07662017,46.13919902,41.60056031,14.75243327,71.05047218,41.61004335,0,36.24189341,46.01445398,27.13452957,24.58841075,26.67474403,26.96015505,29.65869206,29.78119367,32.05118045,32.23909528,35.41396496,30.97113064,33.89492816,30.84966392,32.59533613,29.97370583,0.277271853,0.320344545,0.37496196,0.383179624,0.388404251,0.403628814,0.440878763,0.503558252,0.538755408,0.565477487,0.574746609,0.542332038,0.481620107,0.379967534,155.4
10.7246699,45.99490296,30.6214475,89.95916371,28.13831151,32.22960628,45.26750895,37.27285949,58.05003037,36.8780521,60.84689869,0.017539304,29.79013452,39.53061495,27.00790283,23.95858848,26.7363487,26.60533909,30.13059978,30.39591616,32.74815618,32.11082607,36.02840986,30.99246574,33.25546488,31.41405606,32.77132901,29.99870193,0.247061623,0.288407758,0.335053905,0.352487811,0.363988448,0.376785951,0.433013252,0.528539774,0.588003003,0.65075916,0.653624696,0.571907325,0.443528287,0.316813132,167.1
28.61866,36.3169775,49.57460847,130.3524714,42.66493011,32.48186781,25.63704668,35.13159392,22.6278646,23.71292769,12.02030006,2.816815867,6.114405667,11.84063836,25.21034741,23.74074863,28.32094405,26.9659577,29.49542175,30.47728272,32.57910863,32.40211142,34.88647658,31.21550077,33.23084835,30.22358238,33.51587152,30.30798825,0.26516535,0.303073969,0.327246114,0.307471806,0.339384482,0.391540613,0.433109631,0.525840807,0.614427985,0.654579735,0.667739572,0.565521458,0.417871032,0.27289096,164.7
8.598998688,55.53304621,5.395487253,106.3511195,36.52038262,11.61833746,38.53338749,35.98098321,24.23134963,12.66408339,32.63490642,1.475189315,12.71850186,44.14050187,24.78461385,21.40887047,28.54942948,26.25847776,29.59986624,29.97054556,32.87245194,31.66498796,35.74564141,30.2726115,31.556368,30.68979379,33.31101521,30.35266995,0.241293833,0.287614413,0.327813042,0.336607509,0.345596604,0.35652473,0.406959092,0.529606395,0.618120164,0.656586498,0.643134212,0.550670937,0.375137845,0.261868449,170.4
2.928083123,73.86803946,9.105562517,30.72384718,41.61086702,6.073220191,24.88127259,26.60973586,25.6116977,11.50631925,53.25560079,1.28E-05,18.51514282,30.24495266,27.25112843,20.62559182,26.49696426,25.45040518,31.20024359,31.42638321,33.52759812,32.80641368,35.59062603,30.33141022,31.2649534,30.03573936,31.99442659,28.4391604,0.197026632,0.231691432,0.284442115,0.295330106,0.299469597,0.339982992,0.437368492,0.568206394,0.636260012,0.64629455,0.627847033,0.541109122,0.375612802,0.257502816,178.7
5.324932788,67.45767957,9.675420952,34.70361479,33.80094467,6.826807515,29.96934053,52.06151047,28.17794474,17.61059611,53.24736919,0.12469005,20.85339937,24.49243052,23.64891077,20.99766773,26.55698174,25.13952785,30.56653251,30.54654016,33.21206537,32.64917878,35.38326822,30.75124614,31.17692565,29.83327561,31.94647536,28.69600951,0.202813319,0.235345534,0.297769354,0.337321118,0.356535945,0.372438707,0.42058408,0.523585815,0.604134082,0.618540979,0.615003187,0.549747203,0.399585808,0.298986526,162.5
9.407648646,67.9229059,4.81501795,113.6366831,48.78544216,21.42778181,30.34369603,32.39424225,32.22691296,15.84306422,31.58672697,0.787434892,18.67670774,45.87314205,24.77337937,21.34266544,28.45810489,26.19638886,29.44392733,29.6575876,32.69584986,31.48925724,35.78744318,30.00205874,31.53166191,30.37447862,33.16380602,30.36428371,0.269137939,0.307218644,0.331576474,0.319062358,0.328803592,0.342543431,0.394540418,0.523656623,0.614803958,0.681056088,0.679873535,0.566035145,0.375191378,0.262331724,180.7
24.38155277,32.57309186,42.13697459,130.2616006,44.81539589,29.28431513,35.77873446,22.04509187,23.95412925,20.35534197,9.2797986,4.165187408,10.98684154,14.59871637,24.6173923,23.68304381,28.39151575,26.71021081,29.71364956,31.05834101,33.19959081,32.668585,35.30945434,31.28601732,33.52379459,30.71102508,33.72951376,30.26482026,0.2852815,0.323041649,0.349891879,0.328006637,0.332370211,0.352993093,0.405899098,0.512169295,0.604352807,0.665173824,0.661309385,0.564428926,0.418808419,0.283609688,151.5
5.672828823,66.41794869,5.409534816,57.26663403,42.19579433,3.725698043,39.27845811,77.86647361,31.57752496,12.58393334,59.37085942,0,8.639808132,34.3847125,24.78784143,21.98765485,27.03761491,25.94761713,30.53948853,30.96039234,32.87863519,32.04603379,35.34733593,30.39061638,31.68631964,30.00516403,32.73994557,29.90625963,0.173699883,0.196079794,0.231288446,0.254504913,0.274876477,0.332544139,0.430798747,0.554621378,0.640207519,0.669870711,0.632985887,0.537286885,0.35100158,0.233859401,179.1
11.41458686,48.80195941,21.41150297,72.78931854,33.34995101,23.1725286,29.72533602,51.51926999,95.91060912,47.24244587,95.9626465,0.000329129,36.9314324,49.93634118,27.05675345,23.14088925,26.95002395,26.36503061,30.83860478,31.47510975,33.37373338,32.74903667,36.62247678,31.16161655,33.29502125,31.48050785,32.90208107,30.13641441,0.233742927,0.27215286,0.32229963,0.357811042,0.376554004,0.402431365,0.43882163,0.521943692,0.580179999,0.619041359,0.608393978,0.524144769,0.41600249,0.317244174,160.6
7.060158815,34.89535328,51.74394755,108.9930988,42.06920282,35.82826545,39.1935431,36.69587294,14.60108491,48.23574736,52.00581455,0.045172845,25.06519236,53.80456988,26.39776991,23.10749065,26.4138284,26.91234174,29.77829819,29.74967304,32.20889447,32.14034251,35.71154637,30.76579745,32.90764673,30.90461576,32.87594406,30.04217201,0.256030976,0.298491967,0.36035155,0.404706905,0.433953806,0.461273521,0.472117222,0.51592159,0.533501751,0.568085373,0.598153608,0.560279937,0.487382913,0.378434717,171.4
5.523660585,60.7899879,6.069130769,61.59340232,44.9751907,2.896405727,29.07238893,112.9662646,32.81417952,4.012643645,36.46485053,0,10.16239638,42.21516108,24.63580533,21.85922988,27.68949447,26.27952083,30.15442689,30.45314478,33.05052364,31.83728765,35.30169473,30.7313975,31.57078759,30.37698981,33.04081958,30.25611277,0.18941824,0.216932369,0.249391439,0.271520341,0.297114123,0.342601286,0.437656737,0.541133046,0.634048166,0.652060562,0.608790358,0.506116161,0.333542088,0.233222868,178.8
7.01394883,63.38856204,9.902448625,45.38076971,35.98317024,3.692066422,33.05859417,55.50321252,75.60927227,39.93212895,94.19765722,0.056845241,16.71700612,34.33061365,26.6819101,21.72287542,26.34815775,25.27182118,30.22058131,30.91760966,33.16157281,32.47459074,35.57799807,29.96005448,31.26008536,29.7203374,31.73340666,29.41405635,0.201946971,0.238089312,0.290511773,0.319395371,0.335446967,0.37257903,0.439099434,0.553239151,0.62357816,0.64588835,0.618352283,0.515550977,0.377979536,0.282602996,171.4
6.108317323,72.23076964,9.137681415,32.99553337,37.52758756,5.331859027,24.36134357,51.16823752,30.82214049,15.74071733,61.63480834,0.212266579,16.35037729,24.26314349,25.61656163,20.82560217,26.40252704,25.09663362,30.62628367,30.76096038,33.21629192,32.64166987,35.53869046,30.17885472,30.92550431,29.75989268,31.72461264,28.3657532,0.210973744,0.250817313,0.30665549,0.317455294,0.324208545,0.35928581,0.444027421,0.575159716,0.657354718,0.667391176,0.650035377,0.56993698,0.385417974,0.266458814,177.5
12.60980213,61.31877083,8.419408215,120.1960757,43.95114336,23.07699395,29.2378123,29.74028814,32.81930005,33.93366691,45.68404049,1.387745478,25.00450537,61.51990362,25.85745558,23.76747198,28.92411319,26.72157903,30.20751306,30.01633177,33.06959003,32.14062515,36.5439928,30.16987476,32.23022357,30.58034723,33.30872139,30.67324907,0.256341229,0.306617875,0.347319939,0.344544545,0.356682932,0.384082875,0.410468454,0.518223988,0.595047871,0.634598032,0.636864163,0.552552407,0.394987385,0.282948415,177.4
7.929690516,51.14274681,10.52348846,90.13263909,38.04942735,13.02191792,29.72386273,44.25135748,46.80990686,26.78108232,39.53687422,0.02102444,14.76949456,49.41941574,25.90719248,22.89170967,28.28629575,26.46423951,30.04689931,30.06055271,32.84945222,31.61077265,35.68153673,30.18673898,31.76720025,30.68597004,33.10155401,30.29956709,0.263715584,0.313652512,0.352191734,0.351027071,0.355606098,0.387094676,0.457364736,0.581034062,0.661300836,0.697855153,0.661929983,0.54545498,0.367236301,0.257361747,184.5
9.868894307,40.5104696,60.02660754,113.2580715,55.28443051,31.89721951,41.43044432,24.96108296,6.711542177,67.79831977,49.16822495,0,22.4601008,29.54353745,27.55756915,24.149828,26.76230167,27.45097762,29.94338925,30.10411703,32.3941239,32.65600345,35.65531239,31.25606535,33.76436616,30.9439312,32.99371843,30.25714734,0.325456155,0.377030183,0.431622714,0.444878717,0.441383094,0.413902383,0.435692851,0.481570264,0.481382515,0.505230628,0.564481659,0.547316376,0.502325036,0.406132121,123.7
5.44526352,75.90699834,8.738150401,28.27213178,30.74564499,8.27730183,27.62353795,68.40273735,59.80227479,4.553425071,37.02802687,0.003694871,18.27950939,48.05055673,23.26523727,20.61854901,26.81264033,25.29425854,31.09749025,30.60198299,33.68315983,33.03079313,34.90198643,31.21878865,30.96088637,30.29193998,32.46280954,28.03308041,0.192814244,0.220347431,0.277325113,0.312103697,0.325707417,0.352910727,0.425682098,0.509450821,0.583993998,0.595050089,0.572244291,0.500584018,0.35029109,0.257459168,142.8
3.323163777,76.18720676,8.418959087,32.00325573,32.80550467,5.353051834,21.58900579,30.58541982,40.98239998,10.98805911,48.95673976,0,12.57742575,43.63251688,24.73594335,20.28480056,26.35241432,25.04590958,30.99201232,30.75894724,33.51910726,32.93411191,35.01226351,30.57006383,30.80125239,30.05053782,31.94294168,28.18082953,0.201051995,0.236739097,0.300093864,0.33072295,0.340534196,0.363859699,0.427094986,0.549983977,0.629431884,0.630008008,0.614467666,0.534233656,0.361730003,0.255738646,159.1
47.90682917,38.82640211,23.03520441,102.9904091,23.48362759,46.39090421,33.79809714,42.55385307,11.46596451,21.00563669,9.001802792,38.94055492,2.615503224,9.8150689,25.5768685,25.32473143,28.97542387,28.67367952,30.66331311,31.04850106,33.46882666,32.49992025,35.06067528,31.95533736,33.86121522,29.66308706,33.65308908,31.30837264,0.228307404,0.261204651,0.26047251,0.223827761,0.227123083,0.257675484,0.33445204,0.48623835,0.576269207,0.611182368,0.613175733,0.552099986,0.4403532,0.271769805,189.9
14.94307779,51.44751622,8.052192393,130.9956185,40.53009826,16.56457939,25.57412762,47.49859054,29.24712806,26.45359841,30.89611916,0.978628548,11.0858415,40.87382516,25.6196773,23.1331843,28.5259131,26.67577485,29.99057583,29.76275334,32.68605292,32.01479582,36.41916632,30.75344274,32.55188835,31.0905086,34.41889888,31.28752811,0.250523134,0.287461877,0.33768744,0.325009001,0.352491961,0.400778986,0.408905779,0.487205402,0.571372172,0.619416462,0.635041088,0.568281062,0.42240852,0.299475591,149.9
1.661934116,72.36275946,15.86866845,33.34866188,35.21008009,6.056418639,31.76425355,118.5305677,55.15637624,5.934268605,28.64239186,0.001906215,14.97032987,51.84809349,23.97235772,19.83663537,26.5176178,24.89093575,31.2565247,30.95056651,33.80515722,32.86702231,34.68636481,30.76214605,30.47265408,30.40162013,32.36247332,28.32829013,0.17866293,0.204677828,0.271077522,0.32069424,0.333487435,0.342920568,0.400861087,0.484038367,0.574735924,0.602555077,0.597763902,0.519682894,0.371210006,0.259683527,150
14.05463939,57.07114393,57.98545795,128.0697797,56.22382637,32.79118236,34.84148578,26.07754231,8.68409608,75.08709716,34.4412066,0,11.20866777,17.72655403,27.56471446,23.75313309,26.79778294,26.94660447,29.06284042,29.29401932,31.78838774,32.01146403,34.77907533,30.19843743,32.80942137,30.05035496,33.35800004,30.20192212,0.345201674,0.411675242,0.47494044,0.501384019,0.508077477,0.495639493,0.47445818,0.512530324,0.501003069,0.536661789,0.582958227,0.55215193,0.484205426,0.398609241,150.5
4.31896029,72.64086038,11.63915606,33.34855988,33.69889808,4.033955915,35.39750852,77.4131039,45.76344616,5.393311139,35.32354116,0.240539307,18.34283571,69.74304933,22.6166619,19.9547256,26.37238159,24.77674785,30.79222857,30.11073427,33.34635638,32.91773605,34.50994061,30.91516677,30.61992351,30.12785796,32.52568374,27.81352356,0.173380644,0.202601324,0.263669472,0.306651318,0.33595454,0.362950535,0.434774852,0.552747086,0.632864961,0.622987013,0.587259776,0.502017657,0.357908012,0.250534799,147.2
