CowMtotal,YieldMean,DurationMean,AMFsum,F60.120Sum,PMF60sSum,PMF30sSum,MaxSum,TurnMax,Lag,Quartile
30,15.290133333333332,253.3,113.64455634313327,146.37099999999998,154.58299999999997,156.498,160.50000000000003,127.52,2,2
32,15.3500390625,248.90625,123.80675869276422,159.459,164.4015,166.86,170.73,122.51999999999998,2,2
36,15.469555555555557,251.0,137.01392605381872,174.511,181.298,183.904,188.07000000000005,146.25,2,2
20,19.546250000000004,280.95,87.36305050621151,116.4175,120.6745,121.985,124.50000000000004,106.96999999999998,2,3
25,19.34336,261.0,113.98370751161104,146.1735,149.67149999999998,151.311,154.92000000000002,136.26,2,3
30,20.694266666666667,280.5,136.24453384578516,172.10049999999998,184.887,186.906,191.25000000000003,167.13,2,3
32,19.5662890625,261.75,145.99740477777033,192.54625,198.14375,200.3185,205.02,161.43,2,3
36,20.83459722222222,262.9166666666667,174.64999307953653,224.57799999999995,237.0545,240.276,247.53,190.32,2,3
20,10.189825,241.95,53.45575772402676,63.0585,74.80950000000001,77.18100000000001,79.44,59.91,3,0
25,9.31649,219.84,66.60761536747304,79.8175,91.8,95.745,98.91,62.44,3,0
30,9.7344,249.3,73.01545005892189,88.20463157894737,101.22425000000004,103.991,108.21,62.61,3,0
32,9.3506875,219.28125,87.0532561360119,105.7365,117.311,120.417,123.9,66.17999999999999,3,0
36,9.466097222222224,231.0,92.60407115703782,110.50418421052632,125.10686363636364,129.174,132.42000000000002,63.93,3,0
20,13.07985,246.15,67.26135851540309,84.109,91.201,93.11,95.1,75.99000000000001,3,1
25,13.16862,257.52,80.63175372667789,99.061,108.72,110.325,112.95,77.1,3,1
30,13.03285,271.0,89.25179794994969,101.455,121.37449999999998,123.337,127.77,88.74000000000001,3,1
32,13.1047265625,258.0,100.43549685831248,121.8095,132.47449999999998,134.512,137.64,89.34,3,1
36,12.804277777777775,261.1666666666667,111.86120559157168,133.861,149.04885714285714,151.729,156.09,95.31,3,1
20,15.408950000000004,258.75,76.3981390069319,95.539,104.49366666666668,106.18500000000002,109.35000000000002,86.42999999999999,3,2
25,15.55906,258.84,95.0448180165758,115.62,125.178,127.479,131.67,91.11,3,2
30,15.416775,257.7,112.62301455032944,140.8015,151.489,154.00499999999997,157.73999999999998,103.68,3,2
32,15.5459765625,258.28125,120.09217343682704,153.49350000000004,164.96949999999998,167.75,171.63,107.94,3,2
36,15.458479166666669,268.8333333333333,129.06427042130488,165.16499999999996,172.776,175.69500000000002,183.9,98.69999999999996,3,2
20,19.474725,279.75,86.34377394530074,109.681,113.00500000000002,114.56199999999998,118.79999999999998,99.08,3,3
25,18.97944,279.12,104.63875974759868,134.152,139.1855,141.202,144.63,118.11,3,3
30,19.94323333333333,259.2,143.033737723912,182.8755,188.8415,191.474,196.62000000000003,122.25,3,3
32,20.158990625,265.3125,152.39031888344377,193.187,203.736,206.825,212.22,131.76,3,3
36,20.06275,256.25,175.3954893818878,222.1175,231.204,234.419,239.94,134.7,3,3
20,9.87165,243.6,50.82568493953384,60.038500000000006,70.28500000000001,71.171,72.72,61.8,1,0
25,9.78182,234.24,65.16696273269407,77.406,86.40586363636365,88.644,91.65,77.97,1,0
30,9.665133333333332,240.2,80.14530630890793,94.458,108.9005,113.146,117.75,96.75,1,0
32,8.587328125,234.09375,72.25079794605101,87.69113157894736,103.2745,107.121,110.88,80.78999999999999,1,0
36,9.532083333333333,220.25,99.41283513739003,124.8725,140.351,147.99200000000005,152.72999999999996,120.42,1,0
20,12.674425,276.15,57.17961652130335,66.885,73.6815,75.039,77.21999999999998,68.58,1,1
25,13.14736,253.32,81.6493547092581,95.9215,107.89535714285716,109.598,112.92,94.47,1,1
30,12.705233333333334,262.3,90.89400315347768,109.6655,120.1655,122.409,125.55,111.45000000000002,1,1
32,12.83340625,265.40625,98.19857575034274,121.421,130.083,132.213,135.3,121.77,1,1
36,12.934097222222224,267.5,110.7644049387862,129.673,148.39,151.254,155.28,119.07,1,1
20,15.35255,246.3,76.39076587369208,96.0795,100.0455,101.758,104.97,98.76,1,2
25,15.04248,252.6,93.41003900114475,117.33300000000004,124.6455,126.921,130.29,118.23,1,2
30,15.300058333333334,254.1,111.17300826379488,136.4595,144.828,146.82600000000002,150.72000000000003,140.88000000000002,1,2
32,15.19784375,247.125,123.92022711694264,156.019,164.4885,166.899,171.48000000000002,155.7,1,2
36,15.186819444444447,253.5,133.30072175121504,163.4985,174.6825,177.04200000000003,180.9,159.0,1,2
20,19.495575,250.5,97.58407284554562,128.5215,135.6205,138.504,142.61999999999998,131.97000000000003,1,3
25,19.49456,262.56,117.10961751912129,151.009,156.60350000000005,158.692,162.18000000000004,152.26,1,3
30,18.83842333333333,274.4,128.57015553164612,161.878,168.6785,170.95299999999995,175.26,162.78000000000003,1,3
32,19.8215625,269.15625,145.8510537865943,188.4435,199.016,201.2685,205.77,183.81,1,3
36,19.656916666666667,276.3333333333333,158.72227620085317,198.243,209.887,212.639,217.92,193.92,1,3
20,8.483175,240.3,44.42244187702834,51.00686842105263,59.3305,60.872,62.73,51.42,2,0
25,9.77103,255.6,59.58413430184025,63.82965789473684,78.47350000000002,80.73400000000001,83.1,60.3,2,0
30,9.1819,238.1,70.30334826717421,81.04089473684212,95.6355,98.442,102.96,76.98,2,0
32,9.70028125,223.875,88.07390869473615,103.0925,124.03150000000002,128.133,131.61,77.34,2,0
36,9.577138888888888,243.5833333333333,87.52909976299695,100.9185,116.6785,120.521,124.68,78.75,2,0
20,13.160675,241.2,69.30517098847713,89.3845,96.29099999999998,97.986,100.82999999999998,80.97,2,1
25,12.7208,263.04,76.29704646981114,94.431,101.991,103.812,106.32,79.98000000000002,2,1
30,12.8459,263.5,91.00784096465684,108.48850000000002,121.387,123.384,127.01999999999998,101.59,2,1
32,13.085796875,251.25,106.3796441618626,131.044,141.45185714285716,144.324,148.11,114.03,2,1
36,12.834222222222223,252.8333333333333,115.19824659130958,140.883,151.8885,155.073,159.63000000000002,126.81,2,1
20,15.435525000000002,238.8,80.27914444092418,110.4555,113.6175,115.266,118.11,105.15,2,2
25,15.35785,258.6,94.1977154848082,115.545,124.5185,126.828,129.81,113.01,2,2
30,15.402533333333333,243.3,117.55028750738282,153.247,158.322,160.504,164.7,136.32,2,2
32,15.3325,243.65625,125.14340747624928,156.70350000000002,164.799,166.798,171.18,134.01999999999998,2,2
36,15.505055555555556,252.8333333333333,138.43235254036648,173.24750000000003,182.0985,184.753,189.6,146.4,2,2
20,21.096775,283.65,91.76370763884516,121.70100000000002,126.9345,128.442,131.79000000000002,112.17999999999998,2,3
25,19.816712,252.12,121.30451737548236,155.629,163.40079999999998,165.587,169.68,148.866,2,3
30,21.057300000000005,273.7,144.70544220051605,192.9075,200.137,203.07000000000005,207.39,168.41,2,3
32,20.4656875,276.9375,148.3555899165091,186.4705,200.9355,203.1075,207.78,168.96,2,3
36,19.912902777777777,268.25,165.87681710929755,214.722,223.526,226.468,231.51,175.29,2,3
20,9.221125,247.05,46.16458776203337,54.375,64.29599999999999,66.37200000000001,68.64,43.92,3,0
25,9.8673,230.28,66.1529852525292,81.162,89.90100000000001,91.90349999999998,94.98,59.07,3,0
30,9.679933333333334,231.7,79.4147076729512,95.9065,110.35299999999998,113.89400000000002,118.14000000000004,76.08,3,0
32,9.75596875,250.59375,80.51229827593933,95.659,110.432,113.916,117.63,59.49,3,0
36,8.805819444444445,238.75,87.39494437881793,104.0835,122.40778571428572,126.182,129.81,59.760000000000005,3,0
20,12.6950375,249.3,62.60617205465935,77.51849999999999,80.7615,82.167,83.82000000000001,72.27000000000001,3,1
25,12.9564,259.08,78.4657378545073,95.215,102.085,103.808,106.68,77.55,3,1
30,12.9949,261.1,94.83719632738004,113.3205,125.49449999999996,127.713,132.41,74.39999999999999,3,1
32,13.16371875,246.375,106.79259090396204,129.27700000000002,136.85985714285715,138.445,141.48,90.39,3,1
36,12.982930555555557,258.25,113.78353265147685,129.92000000000002,151.43699999999998,154.029,157.92000000000004,80.55000000000001,3,1
20,15.5385,249.3,78.75581468894589,97.714,103.92150000000002,105.915,108.51,83.88,3,2
25,15.21196,266.28,89.74145795660543,113.34,118.146,120.972,125.07,81.48,3,2
30,15.3196,248.3,115.58376589794813,145.291,152.41749999999996,155.04299999999998,159.45000000000002,94.92,3,2
32,15.3943203125,266.625,114.90426669525208,147.8725,155.983,158.427,162.51,102.06,3,2
36,15.401604166666669,265.5833333333333,130.90879548989903,168.2385,177.8475,180.786,185.94,105.81,3,2
20,21.309575,283.35,93.72162274610862,117.77700000000002,124.568,125.875,128.88,101.1,3,3
25,19.67174,263.64,114.61394852730857,142.99800000000002,149.67950000000002,151.147,154.92000000000002,128.9,3,3
30,20.34277833333333,275.2,137.28932345371533,177.90300000000002,186.9121,189.3242,193.98,136.50000000000003,3,3
32,19.564765625,267.28125,146.34429170377433,189.057,196.0215,198.381,202.98,142.8,3,3
36,20.16209722222221,280.9166666666667,160.04874371291865,203.614,215.0835,217.20900000000003,222.75,132.11,3,3
20,8.664575000000001,251.55,43.8059485951308,48.78,60.701,62.6,64.98,52.5,1,0
25,9.3772,247.8,58.051922113154674,66.73049999999999,79.5865,81.39599999999999,83.63999999999999,71.7,1,0
30,9.389716666666668,251.4,69.92710263726677,79.53836842105261,94.9455,97.818,101.16,78.45,1,0
32,9.325265625,261.375,71.5896889368113,79.10400000000001,97.16164935064936,98.915,101.97,84.96000000000001,1,0
36,8.96976388888889,222.5,91.3735449871852,112.12586842105264,121.1955,124.715,127.68,107.01,1,0
20,13.186624999999998,280.65,58.93765385139496,66.36,75.92335714285714,77.358,79.26,68.46000000000001,1,1
25,13.12046,270.24,76.47552868162477,91.8595,101.05,103.685,107.04,92.16,1,1
30,12.851383333333333,243.9,98.69848950612264,124.276,129.577,132.44600000000003,136.38,123.6,1,1
32,12.805578124999998,270.9375,95.37216673078422,112.85250000000002,123.696,125.751,129.15,114.18,1,1
36,12.934222222222225,235.16666666666663,124.26060995986404,153.833,162.5915,165.344,169.08,145.48999999999998,1,1
20,15.497562499999995,244.8,79.74646913308182,101.3915,108.261,110.021,112.44,102.72,1,2
25,15.57166,261.72,93.06851565804644,112.4885,122.477,124.47,127.74,113.88,1,2
30,15.32380833333333,253.0,112.81365153123105,143.20700000000002,149.537,151.92799999999997,155.85,144.78,1,2
32,15.326277901785716,252.46875,121.9473065560336,149.00514285714286,158.26,160.302,164.13,144.03,1,2
36,15.529569444444444,259.25,135.5324170567977,172.90449999999998,181.0345,183.596,189.08000000000004,167.63000000000002,1,2
20,19.173250000000003,260.55,92.44929351799657,118.44,124.7775,126.126,129.39,118.08,1,3
25,21.71316,269.88,124.0918006215316,156.6175,169.93949999999998,171.697,175.74,160.76999999999998,1,3
30,20.150306666666665,264.9,142.72316583177883,188.428,194.244,196.461,202.2,185.58,1,3
32,20.5643125,272.4375,148.94378523435972,194.4995,201.8765,204.301,208.8,196.41000000000005,1,3
36,21.10330555555556,261.4166666666667,180.4087859663229,234.663,247.0685,250.465,257.1,234.6,1,3
20,8.58865,210.75,50.72486853827552,60.661,69.90569230769232,72.117,74.76,56.61,2,0
25,10.11718,260.76,60.59967241839509,69.51663157894737,82.9665,84.29400000000001,86.61,70.2,2,0
30,9.746916666666666,249.2,72.8379622041679,85.68924999999997,98.87549999999996,102.003,105.21,76.71000000000001,2,0
32,9.500328125,223.5,85.75329496627327,100.0115,120.8435,123.885,127.74,84.11999999999999,2,0
36,9.452000000000002,243.0833333333333,87.19514177936118,104.4045,117.7555,122.14,126.33,97.8,2,0
20,13.229375,235.35,69.15780066413927,87.35900000000001,91.346,92.512,95.13,80.93999999999998,2,1
25,13.05116,261.24,78.1668095231235,96.4755,103.056,104.505,107.76,94.07999999999998,2,1
30,12.753199999999998,259.5,94.03378117751262,113.7565,124.11299999999996,126.138,129.69,106.95000000000002,2,1
32,12.93990625,272.71875,93.612777946047,110.1175,123.29585714285714,125.048,128.39999999999998,104.16,2,1
36,13.027861111111111,242.66666666666663,120.78952623887557,151.01899999999998,164.04550000000003,166.95899999999995,171.14999999999998,119.3,2,1
20,15.5295625,245.55,79.7040801952439,101.3135,106.1245,107.424,110.49,99.96,2,2
25,15.3768,248.28,96.74681991190474,125.802,129.2835,130.947,135.05999999999997,118.5,2,2
30,15.236991666666665,247.6,117.40504744549976,147.084,157.33650000000003,159.70899999999995,163.61999999999998,130.83,2,2
32,15.387078125,259.5,117.17041667871588,149.39499999999998,154.245,156.31799999999998,160.5,127.68,2,2
36,15.50122222222222,252.41666666666663,136.82353334776369,176.13300000000004,183.0905,186.188,191.73,146.25,2,2
20,20.78925,265.8,96.19318917784318,129.66349999999997,132.4165,134.037,137.61,129.02,2,3
25,21.578180000000003,265.8,124.51038836987904,158.64350000000002,162.8415,164.497,169.41000000000005,154.07999999999998,2,3
30,20.414916666666667,275.6,136.20583733716222,174.04149999999996,184.618,186.964,192.69000000000003,154.89,2,3
32,20.23065625,266.625,150.7094035229638,199.9825,206.163,208.532,213.66000000000005,171.01999999999998,2,3
36,21.100527777777778,277.0833333333333,168.23429670502523,213.755,228.29550000000003,230.856,236.28,194.91,2,3
20,9.744175,221.85,54.32321779056979,65.0505,72.71350000000001,76.17399999999999,79.77,53.82,3,0
25,9.1173,236.88,58.44172660255341,67.91671052631578,81.29350000000001,84.47200000000001,88.38,55.23,3,0
30,10.001925000000002,240.2,79.41186391924562,90.17957894736844,108.24150000000004,111.202,114.75,70.19999999999999,3,0
32,9.5259609375,251.25,76.86508582034197,89.78399999999999,105.916,109.022,112.8,60.75,3,0
36,8.958958333333335,243.75,81.18193031039296,92.5365,111.11399999999998,114.427,117.84,60.66,3,0
20,13.018425,245.85,65.3334117314532,81.6945,86.63850000000001,87.96300000000001,90.33,77.25,3,1
25,12.801159999999998,239.28,83.55239806619063,103.055,112.6555,114.814,117.81000000000002,80.85,3,1
30,12.953083333333332,267.3,90.68135792974392,108.189,121.257,123.006,125.76000000000002,84.36000000000001,3,1
32,13.098109375,238.5,109.03370326927124,136.887,145.0245,147.555,151.2,95.22,3,1
36,12.963027777777778,255.5,114.56938355981411,138.22050000000002,154.6835,157.99900000000002,163.34,87.44999999999999,3,1
20,15.362225,232.95,82.52285853677937,106.809,110.7595,111.917,114.45,90.75,3,2
25,15.4189,264.36,89.59056396019129,110.3685,115.509,117.201,120.18,95.43,3,2
30,15.530825,258.9,110.48623416076296,139.38750000000002,146.8665,148.62,152.60999999999996,113.37,3,2
32,15.56928125,262.125,119.36155601842512,149.63799999999998,157.00150000000002,158.84300000000002,162.78,104.31,3,2
36,15.371347222222225,253.66666666666663,134.05051532677564,168.44250000000002,176.23899999999998,178.83599999999998,184.23,108.62000000000002,3,2
20,20.05825,278.85,89.7283904391273,111.01350000000002,120.957,122.22299999999998,125.82,97.71,3,3
25,19.83668,261.0,116.71553078425409,146.7765,154.419,155.89800000000002,159.36,120.24,3,3
30,19.56350666666667,263.0,138.11156429678596,180.51400000000004,193.97050000000004,196.693,201.24,136.47,3,3
32,20.54535,283.59375,145.56211602637237,185.934,195.2685,197.559,202.32,133.86,3,3
36,20.229652777777776,265.3333333333333,170.18279072519917,224.32150000000004,233.917,237.05400000000003,242.94,147.39,3,3
20,8.9918625,218.55,51.64496181631233,64.07400000000001,71.41686363636363,73.13000000000001,75.3,65.82000000000001,1,0
25,9.88614,246.84,62.34316170982277,73.183,82.5305,84.31899999999999,86.85000000000001,77.16,1,0
30,10.047366666666669,269.3,70.63594264681265,82.64150000000001,98.483,101.843,105.93,87.48000000000002,1,0
32,9.180875,247.125,76.6347841613007,90.58,106.0067142857143,110.951,115.35,84.9,1,0
36,9.939930555555556,229.91666666666663,99.6837799574926,117.2575,135.143,139.45499999999998,143.7,108.36,1,0
20,12.871275,258.3,62.02623770058205,72.9945,81.897,83.997,86.28,77.69999999999999,1,1
25,12.99084,283.32,70.94879063192083,82.86,93.237,94.476,96.84,88.2,1,1
30,13.166433333333334,264.7,93.51029037264368,112.3605,123.6975,125.565,128.76000000000002,114.86999999999998,1,1
32,13.04584375,257.15625,102.16713231005632,121.093,133.61450000000002,136.15300000000002,140.13,125.85,1,1
36,12.922666666666668,261.5,113.3068610243866,138.2415,147.878,150.16599999999997,153.74999999999997,134.72,1,1
20,15.554687500000004,250.65,76.434911007796,97.7445,101.3505,102.735,108.54,98.97,1,2
25,15.331880000000002,255.0,93.68224928582056,114.405,121.788,123.366,126.33,117.09000000000002,1,2
30,15.41085,238.0,120.69236113651225,155.42550000000003,161.68249999999995,164.884,169.35000000000005,149.34,1,2
32,15.475421875,260.8125,117.73523986838234,144.787,153.757,156.378,160.38,145.95000000000002,1,2
36,15.467930555555556,263.6666666666667,133.274314485656,176.21999999999997,183.30300000000005,187.116,192.12,171.6,1,2
20,21.019475,264.6,98.8018607346406,124.9705,135.80399999999997,137.704,140.64,123.71999999999998,1,3
25,20.13503,263.52,119.13188575087828,150.00625000000002,158.52575,160.0365,164.28,151.74,1,3
30,20.322375,266.2,141.47056394263694,184.23225,194.35125,196.7205,201.69000000000003,190.31,1,3
32,20.133609375,255.5625,155.69071002298475,203.0755,210.259,212.987,218.31,200.43,1,3
36,20.052125,264.6666666666667,167.45541796733457,218.00850000000003,225.8795,228.195,233.61,213.27,1,3
20,9.4708,242.55,50.88345646248887,54.00107894736843,68.632,71.775,74.58,57.36,2,0
25,9.63318,232.44,65.83083645087858,77.19499999999998,88.37550000000002,92.64,95.88,80.01,2,0
30,9.153325,235.1,72.38062197744777,86.76821052631581,95.74142857142856,97.769,101.04,75.09,2,0
32,9.568953125,236.53125,81.4241873950155,101.35875,115.11,119.328,123.03,85.19999999999999,2,0
36,9.50215277777778,242.16666666666663,89.15826457463736,106.3695,122.36249999999998,125.436,129.66,88.5,2,0
20,12.908725,267.9,59.59911236054325,70.60300000000001,81.13000000000001,82.26000000000002,84.15000000000002,72.3,2,1
25,13.18768,258.72,78.133533502781,90.975,103.077,104.538,106.86,91.2,2,1
30,12.724683333333337,250.3,94.83917716339732,117.407,126.5975,129.105,133.62000000000003,99.0,2,1
32,13.187875,253.5,105.32259760253092,127.7085,136.965,139.46699999999998,143.16,110.1,2,1
36,12.986305555555557,252.66666666666663,116.59480975758888,143.55850000000004,155.76900000000003,158.124,162.45000000000002,114.93000000000002,2,1
20,15.43935,250.2,75.93196111376946,95.14350000000002,99.34499999999998,100.833,103.32,92.25,2,2
25,15.14514,243.36,96.0455404639078,119.196,127.704,129.936,132.99,102.87,2,2
30,15.453716666666669,249.0,114.78164465900396,144.33650000000003,149.8185,151.953,156.30000000000004,128.61,2,2
32,15.38778125,247.96875,122.72159260303648,152.9445,161.9385,164.15400000000002,168.69,131.73000000000002,2,2
36,15.430305555555556,270.75,131.16294753522848,164.749,175.443,177.747,182.28,137.49,2,2
20,20.48569,261.3,96.77139117159196,125.408,130.9553,132.496,135.54,127.26,2,3
25,19.84978,273.12,112.11797652886791,141.3225,144.588,146.028,150.84,131.82,2,3
30,19.265733333333333,252.1,143.00691473371825,185.2065,190.32700000000003,192.988,197.85,161.01,2,3
32,19.612921875,270.46875,143.86454833433515,181.808,189.4875,192.519,198.78,160.5,2,3
36,19.902972222222225,267.5,165.22172027430173,217.614,225.4225,228.073,233.64,197.31,2,3
20,9.994975,240.75,51.47314803203778,61.227,67.401,68.97,70.35,53.97000000000001,3,0
25,9.84968,243.24,64.2497039723621,79.7475,87.50086363636363,89.457,92.94,60.84,3,0
30,8.563749999999999,223.9,68.80190378794231,85.13850000000001,95.76142857142858,100.049,103.32,64.55999999999999,3,0
32,9.41840625,236.4375,79.14916089015216,93.131,111.1095,114.264,117.33,61.95,3,0
36,8.916041666666665,229.41666666666663,88.29680567218072,102.0635,122.914,126.531,131.91,68.46000000000001,3,0
20,12.82355,251.7,63.32780112943741,77.85900000000001,82.70550000000001,84.312,86.46,72.51,3,1
25,13.17044,255.84,81.028505244994,97.9355,103.8595,105.16700000000002,107.7,75.6,3,1
30,12.944883333333337,264.6,90.51708329792956,106.0545,117.81749999999998,119.877,123.29999999999998,92.28,3,1
32,12.875953125,250.96875,102.19595711503985,122.6445,131.52985714285717,133.569,137.76,91.65,3,1
36,12.972347222222222,259.4166666666667,113.17476742351728,137.94899999999998,154.51649999999998,157.578,162.6,87.24000000000001,3,1
20,15.25655,248.25,76.68134508833242,99.56799999999998,103.0105,104.922,108.09,83.72999999999999,3,2
25,15.15974,253.32,93.55721379114162,122.145,127.086,129.09,132.63000000000002,88.74000000000001,3,2
30,15.237349999999998,247.6,114.2926447340079,149.65800000000002,154.1655,156.429,160.79999999999998,96.86,3,2
32,15.314921875,248.0625,123.40612912697964,160.7285,167.6915,169.875,174.21,105.63,3,2
36,15.467180555555554,269.8333333333333,130.06615498758563,161.3465,171.97466666666668,174.445,179.26999999999998,105.78,3,2
20,20.169275,263.85,95.74317395987916,124.915,127.741,128.9,131.76,105.78,3,3
25,20.75934,274.44,117.34880449202312,149.2935,153.0655,154.93900000000002,158.88000000000002,129.42000000000002,3,3
30,20.96194166666667,272.3,141.22350082553172,182.97125,193.81075000000004,196.12150000000003,200.64,128.33999999999995,3,3
32,20.092125000000003,284.34375,139.56683708599186,177.593,187.3045,189.493,193.62,135.48000000000002,3,3
36,20.857208333333336,261.75,177.28662117718957,224.5775,237.031,239.69600000000003,245.64,145.38,3,3
20,9.722675,232.95,51.61398469717685,62.343,71.0125,73.916,76.44000000000001,62.82,1,0
25,9.92704,252.48,63.74147036393235,73.13957894736842,87.46900000000001,89.18100000000001,91.8,74.43,1,0
30,9.822250000000002,243.1,76.36484683001811,94.36800000000002,105.78650000000002,109.33400000000002,112.2,96.0,1,0
32,9.08934375,204.84375,88.95913174087283,107.91,121.60575,125.153,129.69,106.83,1,0
36,9.565388888888888,218.66666666666663,100.9620972472006,119.21882894736844,136.351,140.853,145.89,121.48,1,0
20,12.7184,255.15,63.00007430044514,77.70450000000001,85.2165,86.70900000000002,88.38000000000001,77.31,1,1
25,12.9348,259.8,78.24489864212482,91.734,101.9415,103.854,106.5,95.04,1,1
30,12.8477,245.8,99.069101253199,117.13,128.054,130.34799999999998,134.04,117.74,1,1
32,12.79609375,264.9375,97.48373545722376,118.233,131.172,133.632,137.97,115.07999999999998,1,1
36,13.023458333333332,245.75,117.47888627731024,145.5285,152.9625,155.32199999999995,159.35999999999996,145.70999999999998,1,1
20,15.333274999999997,248.4,76.57973192289143,96.72200000000002,101.74300000000002,104.19500000000002,107.43,99.84,1,2
25,15.53448,266.4,92.28430216195048,118.978,126.075,127.968,131.22,122.07,1,2
30,15.47274642857143,268.8,106.58296791964086,134.69964285714286,140.6925,142.91400000000002,146.88000000000002,134.04,1,2
32,15.296421875,265.6875,116.93465478898568,145.732,153.8965,156.21500000000003,160.74,146.46,1,2
36,15.440361111111113,257.5833333333333,135.10849111271136,171.85100000000003,181.417,184.367,189.3,170.9,1,2
20,20.356475,269.7,93.94365641179316,121.164,125.3205,126.682,129.78,121.94,1,3
25,18.73368,264.12,109.89992346886206,142.07850000000002,145.47800000000004,147.365,151.62,141.54,1,3
30,20.40123333333333,266.3,143.3617618830777,183.2755,193.78250000000008,195.936,201.0,182.63,1,3
32,19.5184484375,257.625,150.56019975179447,198.7955,204.3351,207.2102,212.76,201.48,1,3
36,19.42734305555556,259.9166666666667,166.9798215885482,222.57,228.7661,232.0682,237.72,221.14,1,3
20,8.381499999999999,217.5,48.26833328596823,57.8015,68.69550000000001,71.926,75.56999999999998,48.21,2,0
25,9.64372,246.96,61.168815795707935,69.7185,82.55250000000001,85.86000000000001,89.16000000000001,72.42,2,0
30,9.518533333333332,232.0,78.68197221123472,92.7295,106.579,109.759,113.61,74.64,2,0
32,9.99434375,234.84375,85.70580244425099,104.971,117.0225,120.607,124.2,90.12,2,0
36,8.879416666666666,204.8333333333333,97.11438212722486,118.5886842105263,130.9865,134.64,139.02,90.81,2,0
20,12.991625,247.8,66.56854110701519,82.719,89.67150000000001,91.293,93.93,80.19,2,1
25,12.711519999999998,244.2,81.9596489044624,101.26,107.706,110.09700000000002,112.89,88.32,2,1
30,12.785416666666666,261.5,92.05994902649876,111.31949999999998,120.13049999999998,122.598,125.67,92.01,2,1
32,12.80821875,262.59375,98.35165764929624,117.4395,130.27800000000002,132.654,136.74,109.38,2,1
36,12.958736111111111,251.5833333333333,117.78646249902596,143.07549999999998,157.38599999999997,160.32600000000002,164.64,115.83,2,1
20,15.6099,256.2,76.02947450698987,95.8985,100.15250000000002,101.736,104.46,92.79,2,2
25,15.438859999999998,268.32,90.60274945646948,118.4075,123.5,125.727,129.45,105.84,2,2
30,15.447674999999998,250.2,116.78202504573662,148.931,160.15099999999998,163.68600000000006,167.76000000000002,127.6,2,2
32,15.187234375,247.03125,123.44440489182688,153.2505,161.531,164.566,169.62,120.75,2,2
36,15.178652777777778,251.91666666666663,136.30957171802075,172.5845,185.00516666666667,187.605,192.33,130.38,2,2
20,20.13435,238.65,104.36342455466848,135.332,138.08,139.88799999999998,143.31,137.07,2,3
25,19.27762,266.28,113.91460852232332,142.724,152.3825,154.26999999999998,159.0,134.57999999999998,2,3
30,20.45645,257.3,148.31619495827482,198.536,205.419,208.515,213.69,169.26,2,3
32,20.36328125,281.8125,143.01929183930616,182.712,188.134,190.094,194.52,167.58,2,3
36,19.49111111111111,276.8333333333333,155.226764580645,202.3565,209.762,212.575,217.59,170.80999999999997,2,3
20,9.799425,246.75,50.82325441343373,58.0855,68.111,69.73400000000001,71.46,59.13,3,0
25,9.59918,229.8,65.37446195233295,81.9975,88.63769230769232,91.701,94.38,57.96,3,0
30,9.028050000000002,228.8,73.82608012598814,90.67250000000004,103.9585,106.36400000000002,109.62,64.86,3,0
32,9.026109375,218.4375,81.225178533347,97.933,108.9395,113.469,117.9,65.61,3,0
36,9.250680555555554,247.8333333333333,88.13531639183263,105.015,124.0305,127.18049999999998,130.56,64.77,3,0
20,13.094,275.85,58.68271848994559,71.779,81.088,82.21499999999999,84.3,64.59,3,1
25,12.9669,243.0,81.87698618160601,104.019,108.5475,110.142,112.56,84.42,3,1
30,12.823616666666664,257.8,92.4263906945884,114.1785,122.03250000000004,124.509,127.88999999999996,90.12,3,1
32,12.83684375,270.1875,94.61490940787286,108.1955,124.3445,126.478,130.49,76.0,3,1
36,12.811,246.25,117.06901778565148,147.3005,158.775,162.006,166.53,89.42999999999999,3,1
20,15.156175,274.5,70.00126701857174,83.105,91.54300000000002,93.285,96.06,74.91,3,2
25,15.40385,258.24,93.56585411489392,120.3365,125.2985,127.158,132.84,107.82,3,2
30,15.2079,241.9,116.88484807483884,150.78950000000003,158.022,160.28000000000003,165.3,102.63,3,2
32,15.2912109375,262.875,116.321693920201,145.42350000000002,154.618,157.035,161.39999999999998,101.42,3,2
36,15.484638888888888,247.16666666666663,140.86485952027172,176.783,184.9165,187.479,191.79,110.96999999999998,3,2
20,20.446425,273.45,92.0387129370108,119.52149999999996,122.72649999999996,124.24500000000002,127.08,114.51,3,3
25,18.70028,255.84,112.09240469742852,144.341,148.8555,150.216,153.93,116.91,3,3
30,19.19485000000001,266.5,134.22656946316891,169.27699999999996,176.36999999999998,178.593,183.51000000000005,127.08,3,3
32,20.4645,280.125,147.17432302009908,184.8715,196.8265,199.822,204.36,136.53000000000003,3,3
36,20.30318055555556,266.8333333333333,169.07280457614436,212.838,226.6205,230.05,236.07,146.22999999999996,3,3
20,8.665074999999998,218.85,48.75469349823975,54.715078947368426,65.28399999999999,67.35000000000001,69.42,59.04,1,0
25,9.24374,244.56,59.59293476586287,70.086,81.01725,83.98699999999998,87.6,67.68,1,0
30,10.038633333333337,237.9,81.639315754333,98.6685,111.79378571428576,114.89100000000002,117.81,90.53999999999998,1,0
32,9.018390625,229.78125,81.74834771457242,92.5585,114.4925,119.306,123.84,92.37,1,0
